date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:08	203986/203986	---M--	200	added ('OK')	image/jpeg	etag:%2231cd2-661e09b8-bfcc055ce9917bcf;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/photography-7.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/photography-7.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/photography.html)
18:23:08	647727/647727	---M--	200	added ('OK')	image/png	etag:%229e22f-661f3e8b-37755a34411a4126;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-8.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-8.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work.html)
18:23:09	324844/324844	---M--	200	added ('OK')	image/jpeg	etag:%224f4ec-661e09d4-9a2ac4a2b277afd;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/photography-9.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/photography-9.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/photography.html)
18:23:12	1197790/1197790	---M--	200	added ('OK')	image/png	etag:%221246de-661dfd55-7228a5ee097a9455;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-3.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-3.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail.html)
18:23:14	599444/599444	---M--	200	added ('OK')	image/png	etag:%2292594-661dfd3a-bd607482c96fe03;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-2.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-2.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail.html)
18:23:14	566371/566371	---M--	200	added ('OK')	image/png	etag:%228a463-661dfd70-ee150a2ede93446b;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-4.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-4.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail.html)
18:23:16	455698/455698	---M--	200	added ('OK')	image/png	etag:%226f412-661e6661-6d9802c07dbb8190;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-2.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-2.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-1.html)
18:23:18	446085/446085	---M--	200	added ('OK')	image/jpeg	etag:%226ce85-661e6649-a330fca9bedf1963;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-1.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-1.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-1.html)
18:23:18	236693/236693	---M--	200	added ('OK')	image/jpeg	etag:%2239c95-661e666d-7af76ca3031b1c73;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-3.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-3.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-1.html)
18:23:18	3506443/3506443	---M--	200	added ('OK')	image/png	etag:%2235810b-661dfdab-2d41bba798f9bca6;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-1.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-detail-1.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail.html)
18:23:20	451423/451423	---M--	200	added ('OK')	image/png	etag:%226e35f-661e68d5-9eaf75ba8dc7b9c7;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-5.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-5.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-2.html)
18:23:20	468695/468695	---M--	200	added ('OK')	image/jpeg	etag:%22726d7-661e667a-17c72c228577788e;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-4.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-4.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-1.html)
18:23:23	4875894/4875894	---M--	200	added ('OK')	video/mp4	etag:%224a6676-661e0928-5f9ec200368e834e;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/video-2.mp4	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/video-2.mp4	(from https://wpriverthemes.com/HTML/bronx/night-mode/photography.html)
18:23:23	674612/674612	---M--	200	added ('OK')	image/png	etag:%22a4b34-661e6908-b2fc61706e6c38;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-6.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-6.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-2.html)
18:23:25	1655705/1655705	---M--	200	added ('OK')	image/png	etag:%22194399-661e6923-1450a0ed89896ea6;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-7.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-7.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-2.html)
18:23:25	462163/462163	---M--	200	added ('OK')	image/png	etag:%2270d53-661e6a0d-6d449350b45b2e6e;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-9.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-9.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-3.html)
18:23:25	1404780/1404780	---M--	200	added ('OK')	image/png	etag:%22156f6c-661e6936-d9984cc2d177efb7;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-8.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-8.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-2.html)
18:23:26	1190698/1190698	---M--	200	added ('OK')	image/png	etag:%22122b2a-661e6a24-727f4f9ffd68970b;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-10.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-10.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-3.html)
18:23:27	760469/760469	---M--	200	added ('OK')	image/png	etag:%22b9a95-661e6a4b-59d0f123d14f6489;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-12.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-12.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-3.html)
18:23:27	218022/218022	---M--	200	added ('OK')	image/jpeg	etag:%22353a6-661f39ef-a8c9b4caf83deb51;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-14.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-14.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-4.html)
18:23:27	456351/456351	---M--	200	added ('OK')	image/png	etag:%226f69f-661e6a35-8bb33722a0bac424;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-11.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-11.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-3.html)
18:23:28	171816/171816	---M--	200	added ('OK')	image/jpeg	etag:%2229f28-661f3a07-83eb465f66bf8264;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-16.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-16.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-4.html)
18:23:28	721958/721958	---M--	200	added ('OK')	image/jpeg	etag:%22b0426-661f39d5-85cc86f50b641b92;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-13.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-13.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-4.html)
18:23:29	346245/346245	---M--	200	added ('OK')	image/png	etag:%2254885-661f3ccf-fe03a105eb8b5f9b;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-19.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-19.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-5.html)
18:23:29	320995/320995	---M--	200	added ('OK')	image/jpeg	etag:%224e5e3-661f39fb-1f6e8b1e4a308884;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-15.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-15.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-4.html)
18:23:32	41617/41617	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2017:23:35%20GMT	https://wpriverthemes.com/HTML/bronx/night-mode/Trident/	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/night-mode/Trident/index.html	(from https://wpriverthemes.com/HTML/bronx/assets/js/jarallax.js)
18:23:32	502898/502898	---M--	200	added ('OK')	image/png	etag:%227ac72-661f3ce1-f6ed01458a236227;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-20.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-20.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-5.html)
18:23:32	41617/41617	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2017:23:37%20GMT	https://wpriverthemes.com/HTML/bronx/night-mode/Edge/	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/night-mode/Edge/index.html	(from https://wpriverthemes.com/HTML/bronx/assets/js/jarallax.js)
18:23:33	353990/353990	---M--	200	added ('OK')	image/jpeg	etag:%22566c6-661f3f2a-b6d1bfb3693e770;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-21.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-21.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-6.html)
18:23:33	237749/237749	---M--	200	added ('OK')	image/jpeg	etag:%223a0b5-661f3f38-351edb9c627846d1;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-22.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-22.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-6.html)
18:23:34	2511474/2511474	---M--	200	added ('OK')	image/png	etag:%22265272-661f3d1b-d13f40ff5d8b11d2;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-17.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-17.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-5.html)
18:23:34	331417/331417	---M--	200	added ('OK')	image/jpeg	etag:%2250e99-661f3f49-75faf8d4ac8a3721;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-23.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-23.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-6.html)
18:23:34	260137/260137	---M--	200	added ('OK')	image/jpeg	etag:%223f829-661f3f52-75c4c7fb99a8fed1;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-24.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-24.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-6.html)
18:23:35	297627/297627	---M--	200	added ('OK')	image/jpeg	etag:%2248a9b-661f400b-ae3f9618f1a9ac23;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-26.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-26.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-7.html)
18:23:35	249050/249050	---M--	200	added ('OK')	image/jpeg	etag:%223ccda-661f3ffe-9f1098e40dbfb3af;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-25.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-25.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-7.html)
18:23:35	163208/163208	---M--	200	added ('OK')	image/png	etag:%2227d88-661f4033-3121f1ea95bd611f;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-27.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-27.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-7.html)
18:23:36	254569/254569	---M--	200	added ('OK')	image/jpeg	etag:%223e269-661f4023-4207d39bb0c011f5;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-28.jpeg	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-28.jpg	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-7.html)
18:23:36	3868904/3868904	---M--	200	added ('OK')	image/png	etag:%223b08e8-661f3d35-39bee46c312d3f3c;;;%22	https://wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-18.png	D:/workspace/cv/youness/portfolio/photography-portfolio/wpriverthemes.com/HTML/bronx/assets/imgs/dark-mode/work-d-18.png	(from https://wpriverthemes.com/HTML/bronx/night-mode/work-detail-5.html)
